Nama Kost,Tipe,Harga,Harga_Int,Lokasi,Lokasi Clean,Deskripsi,Spesifikasi Kamar,Fasilitas Kamar,Fasilitas Kamar Mandi,Fasilitas Umum,Fasilitas Parkir,Fasilitas Lain,Link,lat,lon
Kost Keys Co Living Deluxe K9 Cibeunying Kidul Bandung,Campur,Rp2.400.000,2400000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Cintaasih (2.4 km), Alfamart (2.0 km), Masjid Al Barokah (1.5 km), Bank BJB Weekend Banking (2.1 km), Universitas Widyatama (571 m), RS Ibu dan Anak Al Islam (891 m).","3 x 3 meter, Tidak termasuk listrik","AC, Kasur, Dispenser, Meja, Lemari / Storage, Kulkas, Jendela, Guling, Cermin, Bantal","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, R. Cuci, Kulkas, Mesin Cuci, Penjaga Kos, R. Jemur, R. Makan, Mushola, Dispenser, Dapur","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-keys-co-living-deluxe-k9-cibeunying-kidul-bandung-2?redirection_source=landing%20area,-6.898074496679348,107.64951357182728
Kost Kurnia Tipe A Cibeunying Kidul Bandung,Putri,Rp1.300.000,1300000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart A Yani 419 (1.0 km), Christian Church Pasundan Awiligar (2.3 km), Universitas Padjadjaran Kampus Dipatiukur (2.4 km), Sinar Abadi Balubur Town Square (3.1 km).","3 x 4 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Guling, Bantal, Kursi","Kloset Duduk, Ember mandi, Shower","WiFi, Kulkas, Mesin Cuci, R. Santai, Dispenser, Dapur, Jemuran, CCTV, TV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-kurnia-tipe-a-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.898996084325616,107.64837502350815
Kost Pondok Sarashe Antapani Bandung,Campur,Rp1.200.000,1200000,Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Murah (1.8 km), Alfamart Cimuncang 2 (2.2 km), Masjid Al-Muhajirin (826 m), Bank Mandiri Bandung MTC (2.6 km), Universitas Widyatama (2.7 km), RS Ibu dan Anak Grha Bunda (1.5 km).","4.5 x 3.5 meter, Termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Cermin","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, Dapur, Jemuran, Pengurus Kos, CCTV, R. Keluarga","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-bandung-kost-campur-eksklusif-kost-pondok-sarashe-antapani-bandung-2?redirection_source=landing%20area,-6.919335987547767,107.66030081723311
Kost Egy Tipe B Kiaracondong Bandung,Campur,Rp750.000,750000,Kiaracondong,Kiaracondong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Permata (580 m), Alfamart A Yani 419 (1.2 km), Masjid Al Barokah (607 m), Sekolah Tinggi Ilmu Kesehatan Dharma Husada (452 m).","3 x 4 meter, Tidak termasuk listrik",Ventilasi,"K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Cuci, R. Jemur, R. Santai","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-bandung-kost-campur-murah-kost-egy-tipe-b-kiaracondong-bandung-1?redirection_source=landing%20area,-6.926656692328151,107.64445013076818
Kost Mahameru Co Living Deluxe Cibeunying Kidul Bandung,Campur,Rp1.350.000,1350000,Kecamatan Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Bahari (2.8 km), Alfamart (2.4 km), Masjid Al Jihad (592 m), Bank BJB - Cabang Utama Bandung (2.8 km), Institut Teknologi Nasional Bandung (1.6 km), RS Ibu dan Anak Al Islam (642 m).","3 x 3 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Guling, Bantal, Kursi, Kipas Angin","Kloset Duduk, Kloset Jongkok, K. Mandi Luar, Wastafel, Shower, Air panas","WiFi, R. Cuci, Kulkas, Penjaga Kos, R. Jemur, R. Santai, Dispenser, Dapur, Jemuran, Pengurus Kos","Parkir Mobil, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-mahameru-co-living-deluxe-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.8975527626469235,107.64957241798787
Kost Ibu Emma Tipe Studio Antapani Bandung,Campur,Rp850.000,850000,Kecamatan Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Permata (2.6 km), PT. Indomarco Prismatama (1.2 km), Masjid Al Barokah (1.5 km), Universitas Widyatama (2.4 km), RS Umum Hermina Arcamanik (419 m).","3 x 4 meter, Tidak termasuk listrik",Jendela,"K. Mandi Dalam, Kloset Jongkok, Wastafel","WiFi, Penjaga Kos, R. Jemur, Pengurus Kos, CCTV","Parkir Mobil, Parkir Motor, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kosan-ibu-emma-tipe-studio-san-tipe-1-bedroom-antapani-bandung-2?redirection_source=landing%20area,-6.915966948722519,107.6587970538987
Kost Cikampek 16 Antapani Bandung,Putri,Rp650.000,650000,Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.7 km), Alfamart Cimuncang 2 (1.8 km), Masjid Al Barokah (653 m), Bank Mandiri Bandung MTC (2.9 km), Universitas Widyatama (2.2 km), RS Ibu dan Anak Grha Bunda (1.1 km).","3 x 3 meter, Termasuk listrik","Kasur, Lemari / Storage, Guling, Bantal","Kloset Duduk, K. Mandi Luar, Ember mandi","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Jemur, R. Makan, R. Santai, Dapur, Jemuran, Pengurus Kos","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-cikampek-16-antapani-bandung-1?redirection_source=landing%20area,-6.91809098145776,107.65900897598077
Kost BP52 Cibeunying Kaler Bandung,Putri,Rp700.000,700000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (1.5 km), Masjid MUI Kota Bandung (639 m), Universitas Padjadjaran Kampus Dipatiukur (1.5 km), Sinar Abadi Balubur Town Square (2.3 km).","3 x 4 meter, Termasuk listrik","Kasur, Ventilasi, Jendela","K. Mandi Dalam, Kloset Duduk, K. Mandi Luar","WiFi, R. Jemur, Dapur, Jemuran, Pengurus Kos, CCTV, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-bp52-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.885060907436341,107.62895889999152
Kost Shelvi Home Tipe 2 Cibeunying Kidul Bandung,Putri,Rp1.000.000,1000000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Bojong Koneng (245 m), Christian Church Pasundan Awiligar (1.9 km), Universitas Widyatama (210 m).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Cermin","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Jemur, R. Makan, Dapur",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-shelvi-home-tipe-2-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.897970742215548,107.65204555805968
Kost Egy Tipe B Kiaracondong Bandung,Campur,Rp750.000,750000,Kiaracondong,Kiaracondong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Permata (580 m), Alfamart A Yani 419 (1.2 km), Masjid Al Barokah (607 m), Sekolah Tinggi Ilmu Kesehatan Dharma Husada (452 m).","3 x 4 meter, Tidak termasuk listrik",Ventilasi,"K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Cuci, R. Jemur, R. Santai","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-bandung-kost-campur-murah-kost-egy-tipe-b-kiaracondong-bandung-1?redirection_source=landing%20area,-6.925283858791311,107.64603100572229
Kost Nin Ae Tipe A Mandalajati Bandung,Campur,Rp1.800.000,1800000,Kecamatan Mandalajati,Mandalajati,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Permata (2.8 km), PT. Indomarco Prismatama (661 m), Masjid Al Barokah (1.7 km), Universitas Widyatama (1.4 km), RS Umum Hermina Arcamanik (1.2 km).","6 x 4 meter, Termasuk listrik","AC, Kasur, Lemari / Storage, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, K. Mandi Luar, Wastafel, Shower, Air panas","WiFi, Kulkas, Penjaga Kos, Dapur, Jemuran, Pengurus Kos, Jual Makanan, CCTV, Kartu Akses, K. Mandi Luar","Parkir Mobil, Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-nin-ae-tipe-a-mandalajati-bandung?redirection_source=landing%20area,-6.896462006384193,107.66954993227714
Kost Sandra Cimenyan Bandung,Campur,Rp1.000.000,1000000,Cimenyan,Cimenyan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart Cimuncang 2 (1.5 km), Christian Church Pasundan Awiligar (2.5 km), Sekolah Tinggi Ilmu Komunikasi Bandung (1.2 km).","4 x 6 meter, Termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Guling, Dapur Pribadi, Cermin, Bantal","K. Mandi Dalam, Kloset Jongkok, Wastafel, Ember mandi, Shower","WiFi, R. Jemur, Dapur, Jemuran, Pengurus Kos, Balcon","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kabupaten-bandung-kost-campur-murah-kost-sandra-cimenyan-bandung-1?redirection_source=landing%20area,-6.8785858582029835,107.66433638714096
Kost Icha Cikutra Tipe A Cibeunying Kidul Bandung,Putri,Rp900.000,900000,Cibeunying Kidul,Cibeunying Kidul,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.2 km), Alfamart (2.2 km), Masjid Al Barokah (1.3 km), Bank BJB Weekend Banking (2.0 km), Universitas Widyatama (734 m), RS Ibu dan Anak Al Islam (713 m).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal","K. Mandi Dalam, Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, R. Cuci, R. Tamu, Penjaga Kos, R. Jemur, Dispenser, Dapur, Jemuran, Pengurus Kos, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-icha-cikutra-tipe-a-cibeunying-kidul-bandung?redirection_source=landing%20area,-6.900097653947293,107.65024240025377
Kost Bu Linda Cikutra 1 Tipe VVIP Cibeunying Kaler Bandung,Putra,Rp850.000,850000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.7 km), Alfamart (1.8 km), Masjid Al Barokah (1.8 km), Bank BJB Weekend Banking (2.2 km), Universitas Widyatama (437 m), RS Ibu dan Anak Al Islam (1.2 km).","3.2 x 2.5 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, Penjaga Kos, R. Jemur, Dapur, Jemuran, Jual Makanan, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putra-murah-kost-bu-linda-cikutra-1-tipe-vvip-cibeunying-kaler-bandung-2?redirection_source=landing%20area,-6.887218604603757,107.62764679598357
Kost Kantin Tipe A Antapani Bandung,Campur,Rp600.000,600000,Kecamatan Antapani,Antapani,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.8 km), PT. Indomarco Prismatama (1.6 km), Masjid Al Barokah (831 m), Bank Mandiri Bandung MTC (2.8 km), Universitas Widyatama (2.4 km), RS Ibu dan Anak Grha Bunda (1.2 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Bantal, Kursi","Kloset Jongkok, K. Mandi Luar","Laundry, Jemuran, Jual Makanan, Taman, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-kantin-tipe-a-antapani-bandung?redirection_source=landing%20area,-6.918995329137115,107.65958237773572
Kost Muararajeun Lama 1 Tipe B Cibeunying Kaler Bandung,Campur,Rp925.000,925000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Boemi Mitoha (584 m), Alfamart A Yani 419 (1.3 km), Masjid Pusdai (553 m), Universitas Padjadjaran Kampus Dipatiukur (1.8 km), Sinar Abadi Balubur Town Square (2.3 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Bantal","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Jemuran, Pengurus Kos, CCTV","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-muararajeun-lama-1-tipe-b-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.887235129666106,107.62750224400172
