Nama Kost,Tipe,Harga,Harga_Int,Lokasi,Lokasi Clean,Deskripsi,Spesifikasi Kamar,Fasilitas Kamar,Fasilitas Kamar Mandi,Fasilitas Umum,Fasilitas Parkir,Fasilitas Lain,Link,lat,lon
Kost Wastu Tipe B Bandung Wetan Bandung,Putra,Rp1.350.000,1350000,Bandung Wetan,Bandung Wetan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Mirasa (282 m), Circle K (3.2 km), Masjid Al Asy'ari Unisba (150 m), Bank BJB - Kantor Cabang Tamansari (204 m), Universitas Islam Bandung (182 m), RS Ibu dan Anak Melinda (499 m).","6 x 4 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal, Kursi","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, Kulkas, R. Jemur, R. Santai, Dapur","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-bandung-kost-putra-eksklusif-kost-wastu-tipe-b-bandung-wetan-bandung-2?redirection_source=landing%20area,-6.907045362712917,107.616348176076
Kost Muararajeun Lama 2 Tipe A Cibeunying Kaler Bandung,Campur,Rp1.000.000,1000000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (2.2 km), Alfamart A Yani 419 (1.3 km), Masjid Al Kautsar (2.0 km), Bank Mandiri Bandung Priority Banking Soerapatti (1.5 km), Universitas Padjadjaran Kampus Dipatiukur (1.8 km), RS Umum Santo Borromeus (2.1 km).","3.5 x 2.5 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Dapur Pribadi, Bantal, Wastafel","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Jemuran, Jual Makanan","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-muararajeun-lama-2-tipe-a-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.887403628465521,107.62709287991107
Kost Bella Tipe 2 Lengkong Bandung,Putri,Rp1.500.000,1500000,Kecamatan Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (590 m), Alfamart (3.0 km), Church of Isa Almasih (487 m), Bank BJB - Cabang Utama Bandung (795 m), Universitas Islam Bandung (2.5 km), RS Umum Bungsu (757 m).","2.7 x 2.7 meter, Termasuk listrik","Kasur, Meja, Meja Rias, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Ember mandi, Shower, Air panas","WiFi, Kulkas, Penjaga Kos, R. Makan, Dapur, Jemuran, CCTV, Balcon, R. Keluarga, TV",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-bella-tipe-2-lengkong-bandung?redirection_source=landing%20area,-6.933046164634322,107.62645798828676
Kost Aldy Maleer II Tipe B Batununggal Bandung,Putri,Rp750.000,750000,Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (2.5 km), Alfamart (2.7 km), Gereja Isa Almasih (189 m), Bank BCA KCP Buah Batu (2.0 km), Institut Teknologi Nasional Bandung (3.3 km), RS Mata Bandung Eye Center (1.9 km).","3.4 x 2.4 meter, Termasuk listrik","Kasur, Meja, Meja Rias, Lemari / Storage, Ventilasi, Meja makan, Jendela, Guling, Cermin, Bantal","Kloset Duduk, K. Mandi Luar, Ember mandi, Shower","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Tamu, R. Jemur, R. Makan, R. Santai, Dispenser, Dapur","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-aldy-maleer-ii-tipe-b-batununggal-bandung?redirection_source=landing%20area,-6.926540223552252,107.640671502505
Kost Tom Tom Tipe A Regol Bandung,Campur,Rp2.500.000,2500000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (454 m), Circle K (2.5 km), Church of Isa Almasih (517 m), Bank BJB - Cabang Utama Bandung (1.5 km), Universitas Islam Bandung (3.3 km), RS Mata Bandung Eye Center (1.3 km).","3 x 7 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Kulkas, Ventilasi, Meja makan, Jendela, Cermin, Bantal","K. Mandi Dalam, Kloset Duduk, K. Mandi Luar, Wastafel, Ember mandi, Shower, Air panas","WiFi, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dapur, Jemuran, Pengurus Kos","Parkir Mobil, Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-tom-tom-tipe-a-regol-bandung?redirection_source=landing%20area,-6.940086691958041,107.61223573009588
Kost Geeta Vvip Singgle Regol Bandung,Campur,Rp1.600.000,1600000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (976 m), Indomaret YPAC (3.2 km), Church of Isa Almasih (570 m), Bank BJB - Cabang Utama Bandung (997 m), Universitas Islam Bandung (2.8 km), RS Umum Bungsu (1.3 km).","4 x 5 meter, Tidak termasuk listrik","Kasur, Bantal","Kloset Duduk, Shower","WiFi, R. Cuci, Penjaga Kos, R. Jemur, R. Santai, Dapur, Jemuran, Pengurus Kos, CCTV, Rooftop","Parkir Mobil, Parkir Motor",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-geeta-vvip-singgle-regol-bandung-2?redirection_source=landing%20area,-6.940086817847519,107.61192628984284
Kost Hayati Tipe A Lengkong Bandung,Putri,Rp1.100.000,1100000,Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Rumah Makan Ibu Haji Cijantung (277 m), Alfamart A Yani 419 (3.2 km), Masjid Jami Nurul Falah (420 m), CIMB Niaga (Buah Batu) (719 m), Akademi Sekretari Dan Manajemen BSI Bandung (283 m), RS Umum Muhammadiyah (429 m).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal","K. Mandi Dalam, Kloset Duduk, Ember mandi","WiFi, Kulkas, Penjaga Kos, R. Jemur, R. Makan, Dispenser, Dapur, Jemuran, Rice Cooker, Pengurus Kos","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-hayati-tipe-a-lengkong-bandung-2?redirection_source=landing%20area,-6.935437088811128,107.62430647550588
Kost Asri Gatot Subroto Dan Laswi Batununggal Bandung,Putra,Rp750.000,750000,Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (416 m), Alfamart A Yani 419 (1.8 km), Masjid Al Jihad (737 m), STMIK Amik Bandung (1.4 km), Bandung Electronic Center (2.8 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal, Kursi","Kloset Duduk, K. Mandi Luar, Ember mandi, Shower","R. Jemur, R. Santai, Jemuran, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putra-murah-kost-asri-gatot-subroto-dan-laswi-batununggal-bandung?redirection_source=landing%20area,-6.9291085434047295,107.64019798908129
Kost Rumah Ileya Tipe Family Cibeunying Kaler Bandung,Campur,Rp1.200.000,1200000,Kecamatan Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.3 km), Alfamart (1.1 km), Christian Church Pasundan Awiligar (2.1 km), Bank BJB Weekend Banking (1.4 km), Institut Teknologi Nasional Bandung (403 m), RS Ibu dan Anak Al Islam (1.3 km).","2.5 x 2.5 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage","K. Mandi Dalam, Kloset Duduk, Kloset Jongkok, Ember mandi, Shower","WiFi, Dapur, Rice Cooker, Pengurus Kos, CCTV, Balcon","Parkir Motor, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-rumah-ileya-tipe-family-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.8844234871409045,107.6305006399292
Kost Heritage House Vip Lengkong Bandung,Campur,Rp2.500.000,2500000,Kecamatan Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Bahari (544 m), Circle K (2.9 km), Church of Isa Almasih (969 m), Bank BCA KCP Buah Batu (963 m), Akademi Sekretari Dan Manajemen BSI Bandung (322 m), RS Umum Bungsu (1.8 km).","4 x 5 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Kulkas, Jendela, Bantal, Kursi","Kloset Duduk, Shower","WiFi, Kulkas, Dispenser, Dapur, Pengurus Kos, K. Mandi Luar","Parkir Mobil, Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-heritage-house-vip-lengkong-bandung?redirection_source=landing%20area,-6.935173327487766,107.62432416604564
Kost P House Tipe Standard Andir Bandung,Campur,Rp1.050.000,1050000,Kecamatan Andir,Andir,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Legoh (1.5 km), Circle K (3.1 km), Gereja Kristen Kalam Kudus Pasundan (1.3 km), Bank Syariah Indonesia KC Bandung Suniaraja (74 m), Universitas Islam Bandung (1.4 km), RS Umum Kebonjati (874 m).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal, Wastafel","K. Mandi Dalam, Kloset Jongkok, Ember mandi, Shower","WiFi, Laundry, R. Tamu, Penjaga Kos, R. Makan, Dapur, Jemuran, CCTV, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-p-house-tipe-standard-andir-bandung?redirection_source=landing%20area,-6.9051698602404405,107.57017593523896
Kost Srigadis 25 Tipe Standard Regol Bandung,Campur,Rp1.100.000,1100000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (788 m), Circle K (788 m), Church of Isa Almasih (836 m), Institut Seni Budaya Indonesia Bandung (1.9 km), RSU Bhayangkara Tk II Sartika Asih (2.3 km), Bandung Electronic Center (3.1 km).","6 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Jemur, R. Makan, R. Santai, Dapur, Jemuran","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-srigadis-25-tipe-standard-regol-bandung?redirection_source=landing%20area,-6.937875413332341,107.61374655953392
Kost Bunda Executive Regol Bandung,Campur,Rp900.000,900000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (763 m), Circle K (2.7 km), Church of Isa Almasih (816 m), Bank BCA KCP Buah Batu (1.5 km), Akademi Sekretari Dan Manajemen BSI Bandung (1.2 km), RS Mata Bandung Eye Center (1.3 km).","3 x 3 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Jendela","Kloset Duduk, Ember mandi","WiFi, Kulkas, Dispenser, Dapur, Jemuran, CCTV",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-bunda-executive-regol-bandung-2?redirection_source=landing%20area,-6.938196431334548,107.6142315898315
Kost Mesri 40 Tipe A Cicendo Bandung,Campur,Rp2.000.000,2000000,Kecamatan Cicendo,Cicendo,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (1.3 km), Alfamart (1.3 km), Catholic Church of Our Lady of the Seven Sorrows (894 m), Bank BJB - Kantor Cabang Tamansari (1.1 km), Universitas Islam Bandung (1.0 km), RS Umum Melinda 2 (453 m).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, TV Kabel","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, Kulkas, R. Makan, Dapur, CCTV","Parkir Mobil, Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-mesri-40-cicendo-bandung-2?redirection_source=landing%20area,-6.90285835677417,107.58567380851402
Kost Tsm Gatsu Tipe A Batununggal Bandung,Campur,Rp1.100.000,1100000,Kecamatan Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.6 km), Indomaret Surapati 55 (3.3 km), Gereja Isa Almasih (423 m), Bank BCA KCP Buah Batu (1.9 km), Institut Teknologi Nasional Bandung (3.1 km), RS Ibu dan Anak Al Islam (1.9 km).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Bantal","K. Mandi Dalam, Kloset Duduk, Shower","WiFi, R. Tamu, R. Jemur, R. Santai, Dispenser, Dapur, Jemuran, Pengurus Kos, Jual Makanan, CCTV","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-tsm-gatsu-tipe-a-batununggal-bandung-2?redirection_source=landing%20area,-6.926696604546232,107.63889365306
Kost Faiz Tipe A Sumur Bandung Bandung,Putra,Rp650.000,650000,Kecamatan Sumur Bandung,Sumur Bandung,"Kost ini berlokasi dekat dengan jalan raya dengan akses jalan raya, berlokasi dekat dengan Rumah Makan Kapau Jaya (770 m), Circle K (3.2 km), Masjid Al Asy'ari Unisba (570 m), Bank Permata (418 m), Universitas Islam Bandung (605 m), RS Ibu dan Anak Limijati (774 m).","2.5 x 3 meter, Tidak termasuk listrik","Kasur, Lemari / Storage","Kloset Duduk, K. Mandi Luar, Shower, Air panas","WiFi, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putra-murah-kost-faiz-tipe-a-sumur-bandung-bandung-2?redirection_source=landing%20area,-6.915036943273461,107.61659764532996
Kost H Mesri Cicendo Bandung,Putri,Rp1.350.000,1350000,Cicendo,Cicendo,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (1.3 km), Circle K (2.5 km), Masjid Al Arief (1.6 km), Bank Syariah Indonesia KC Bandung Suniaraja (800 m), Universitas Islam Bandung (1.0 km), RS Umum Santosa Hospital Bandung Central (661 m).","3.5 x 2 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower","WiFi, R. Tamu, Dispenser, Dapur, Jemuran","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-h-mesri-cicendo-bandung-2?redirection_source=landing%20area,-6.900660997588752,107.58523963425051
Kost Maleer 14 Tipe B Batununggal Bandung,Putri,Rp1.600.000,1600000,Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Amanah (744 m), Alfamart A Yani 419 (1.7 km), Masjid Al Jihad (1.2 km), Sekolah Tinggi Ilmu Ekonomi Pasundan (784 m).","4 x 6 meter, Termasuk listrik",Kasur,"K. Mandi Dalam, Kloset Duduk, Ember mandi, Shower, Air panas, Bak mandi","WiFi, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, Dispenser, Dapur, Balcon, Taman","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-maleer-14-tipe-b-batununggal-bandung?redirection_source=landing%20area,-6.929385332349773,107.6385130871789
Kost The Yellow House I Lengkong Bandung,Putri,Rp700.000,700000,Kecamatan Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (2.0 km), Alfamart (2.6 km), Gereja Isa Almasih (732 m), Bank BCA KCP Buah Batu (1.4 km), Sekolah Tinggi Ilmu Ekonomi Pasundan (51 m), RS Mata Bandung Eye Center (1.4 km).","2 x 2 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage","Kloset Duduk, K. Mandi Luar, Wastafel, Ember mandi, Shower","WiFi, Kulkas, R. Santai, Dispenser, Dapur, Jemuran, Balcon",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-the-yellow-house-i-lengkong-bandung?redirection_source=landing%20area,-6.932377711826046,107.6251814682663
Kost Pondok Nadine Tipe A Bandung Wetan Bandung,Campur,Rp850.000,850000,Kecamatan Bandung Wetan,Bandung Wetan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (521 m), Alfamart (606 m), Masjid Al Asy'ari Unisba (255 m), Bank BJB - Kantor Cabang Tamansari (303 m), Universitas Islam Bandung (242 m), RS Umum Tk IV 03.07.03Sariningsih (753 m).","3 x 4 meter, Tidak termasuk listrik","Kasur, Lemari / Storage","Kloset Jongkok, K. Mandi Luar","WiFi, R. Tamu, R. Jemur, Dapur, Jemuran, Balcon, K. Mandi Luar",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-pondok-nadine-tipe-a-bandung-wetan-bandung?redirection_source=landing%20area,-6.907027554349141,107.61601201608062
Kost Pondok Hijau Tipe A Astanaanyar Bandung,Putri,Rp750.000,750000,Astanaanyar,Astanaanyar,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Jaya Bahari (1.4 km), Circle K (2.0 km), Gereja Kristen Kalam Kudus Pasundan (1.2 km), Sekolah Tinggi Ilmu Kesehatan Immanuel Bandung (666 m), RS Umum Immanuel Bandung (630 m), Bandung Electronic Center (3.2 km).","3 x 3 meter, Termasuk listrik","Kasur, Lemari / Storage, Jendela, Bantal","Kloset Jongkok, K. Mandi Luar, Ember mandi, Bak mandi","WiFi, R. Cuci, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, Dapur, CCTV, K. Mandi Luar","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-pondok-hijau-tipe-a-astanaanyar-bandung?redirection_source=landing%20area,-6.937766305917268,107.60208058994472
Kost Wastu Tipe C Bandung Wetan,Campur,Rp900.000,900000,Kecamatan Bandung Wetan,Bandung Wetan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Mirasa (282 m), Circle K (3.2 km), Masjid Al Asy'ari Unisba (150 m), Bank BJB - Kantor Cabang Tamansari (204 m), Universitas Islam Bandung (182 m), RS Ibu dan Anak Melinda (499 m).","4 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal, Kursi","Kloset Duduk, Kloset Jongkok, K. Mandi Luar, Ember mandi, Bak mandi","WiFi, Kulkas, Laundry, R. Tamu, Penjaga Kos, R. Jemur, R. Santai, Dapur, Taman, K. Mandi Luar","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-wastu-tipe-c-bandung-wetan?redirection_source=landing%20area,-6.904509360091312,107.61480248027046
Kost Srigadis 25 Tipe Executive Regol Bandung,Campur,Rp1.400.000,1400000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (788 m), Circle K (788 m), Church of Isa Almasih (836 m), Institut Seni Budaya Indonesia Bandung (1.9 km), RSU Bhayangkara Tk II Sartika Asih (2.3 km), Bandung Electronic Center (3.1 km).","8 x 6 meter, Tidak termasuk listrik","Kasur, Meja, Ventilasi, Jendela, Guling, Dapur Pribadi, Cermin, Bantal","K. Mandi Dalam, Kloset Duduk, Ember mandi","WiFi, R. Jemur, Dapur, Jemuran, Rooftop, Kartu Akses",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-srigadis-25-tipe-executive-regol-bandung?redirection_source=landing%20area,-6.94129209518525,107.61359285920538
Kost Jl Jati 24 Tipe B Lengkong Besar Bandung,Campur,Rp1.900.000,1900000,Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Alfamart A Yani 419 (3.2 km).","3.5 x 4 meter, Tidak termasuk listrik","AC, Kasur, Dispenser, TV, Lemari / Storage, TV Kabel, Kursi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, Kulkas, R. Tamu, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dispenser, Dapur, TV","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-bandung-kost-campur-eksklusif-kost-jl-jati-24-tipe-b-lengkong-besar-bandung?redirection_source=landing%20area,-6.936296655633672,107.6264117546012
Kost Modern Mezanin Tipe A Regol Bandung,Campur,Rp1.200.000,1200000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (431 m), Circle K (2.7 km), Church of Isa Almasih (686 m), Bank BCA KCP Buah Batu (1.3 km), Universitas Islam Bandung (3.5 km), RS Mata Bandung Eye Center (1.0 km).","3 x 3 meter, Tidak termasuk listrik","AC, Kasur, Lemari / Storage, Ventilasi","K. Mandi Dalam, Kloset Duduk, Kloset Jongkok, Shower, Air panas","WiFi, Laundry, Penjaga Kos, R. Jemur, Dapur, Jemuran, Pengurus Kos, CCTV, Rooftop, Balcon","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-modern-mezanin-tipe-a-regol-bandung?redirection_source=landing%20area,-6.939807651692469,107.61407074799916
Kost Singgahsini YL Cikawao Tipe A Lengkong Bandung,Putri,Rp2.525.000,2525000,Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses masuk mobil, berlokasi dekat dengan Warteg Bahari (339 m), Indomaret Surapati 55 (3.3 km), Church of Isa Almasih (166 m), Bank BJB - Cabang Utama Bandung (997 m), Universitas Islam Bandung (2.8 km), RS Umum Bungsu (1.1 km).","4 x 4 meter, Termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Jendela, Cermin, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, Shower, Air panas","WiFi, R. Cuci, Kulkas, Mesin Cuci, R. Tamu, Penjaga Kos, R. Jemur, Dispenser, Dapur, Jemuran",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-singgahsini-yl-cikawao-tipe-a-lengkong-bandung-2?redirection_source=landing%20area,-6.934585597271398,107.624370872163
